idx,rtl_i,py_i,err_i,rtl_q,py_q,err_q
2207,-1787,-1692,-95,288,218,70
2208,-1633,-1625,-8,205,285,-80
2209,-1575,-1550,-25,230,248,-18
2210,-1507,-1365,-142,184,174,10
2211,-1276,-1364,88,116,183,-67
2212,-1259,-1259,0,147,102,45
2213,-1167,-1127,-40,90,144,-54
2214,-1050,-1022,-28,136,144,-8
2215,-977,-802,-175,104,84,20
2216,-717,-722,5,13,90,-77
2217,-568,-528,-40,88,18,70
2218,-405,-382,-23,71,92,-21
2219,-265,-377,112,60,78,-18
2220,-184,-142,-42,7,-53,60
2221,34,-13,47,-62,22,-84
2222,58,107,-49,-3,-11,8
2223,175,315,-140,-69,-41,-28
2224,422,439,-17,-33,-16,-17
2225,490,622,-132,8,-70,78
2226,666,637,29,-122,-59,-63
2227,787,747,40,-118,-169,51
2228,935,1003,-68,-187,-212,25
2229,1128,1030,98,-228,-166,-62
2230,1111,1159,-48,-175,-218,43
2231,1260,1296,-36,-234,-162,-72
2232,1424,1420,4,-205,-221,16
2233,1530,1623,-93,-222,-293,71
2234,1695,1658,37,-218,-228,10
2235,1688,1772,-84,-142,-273,131
2236,1785,1835,-50,-216,-233,17
2237,1878,1850,28,-203,-213,10
2238,1909,2041,-132,-233,-259,26
2239,2119,2070,49,-304,-242,-62
2240,2185,2142,43,-244,-313,69
2241,2201,2232,-31,-309,-281,-28
2242,2190,2169,21,-308,-260,-48
2243,2150,2243,-93,-264,-305,41
2244,2310,2235,75,-307,-238,-69
2245,2294,2236,58,-269,-307,38
2246,2251,2307,-56,-319,-328,9
2247,2307,2247,60,-322,-290,-32
2248,2212,2283,-71,-275,-365,90
2249,2248,2243,5,-320,-287,-33
2250,2233,2188,45,-267,-270,3
2251,2148,2207,-59,-326,-325,-1
2252,2180,2071,109,-383,-324,-59
2253,2088,2093,-5,-318,-370,52
2254,2046,2069,-23,-351,-272,-79
2255,1961,1895,66,-271,-240,-31
2256,1832,1862,-30,-248,-282,34
2257,1828,1732,96,-299,-228,-71
2258,1673,1665,8,-215,-296,81
2259,1616,1591,25,-241,-259,18
2260,1547,1405,142,-194,-185,-9
2261,1316,1405,-89,-125,-195,70
2262,1301,1299,2,-157,-113,-44
2263,1208,1169,39,-100,-155,55
2264,1091,1064,27,-147,-155,8
2265,1018,844,174,-115,-94,-21
2266,758,764,-6,-25,-100,75
2267,608,568,40,-99,-29,-70
2268,446,422,24,-81,-104,23
2269,307,418,-111,-70,-88,18
2270,224,183,41,-17,43,-60
2271,7,54,-47,50,-34,84
2272,-17,-66,49,-8,0,-8
2273,-134,-274,140,59,31,28
2274,-382,-398,16,22,7,15
2275,-450,-582,132,-19,60,-79
2276,-625,-597,-28,111,49,62
2277,-745,-706,-39,108,158,-50
2278,-893,-960,67,177,202,-25
2279,-1086,-989,-97,217,157,60
2280,-1070,-1120,50,164,207,-43
2281,-1219,-1256,37,223,150,73
2282,-1382,-1379,-3,195,211,-16
2283,-1489,-1583,94,212,284,-72
2284,-1655,-1617,-38,209,219,-10
2285,-1647,-1731,84,133,263,-130
2286,-1745,-1793,48,205,224,-19
2287,-1837,-1809,-28,193,202,-9
2288,-1868,-1999,131,224,246,-22
2289,-2078,-2029,-49,293,232,61
2290,-2144,-2103,-41,233,303,-70
2291,-2160,-2191,31,300,270,30
2292,-2148,-2127,-21,298,248,50
2293,-2109,-2202,93,253,295,-42
2294,-2269,-2195,-74,296,228,68
2295,-2254,-2195,-59,259,298,-39
2296,-2211,-2266,55,309,318,-9
2297,-2266,-2206,-60,312,281,31
2298,-2172,-2242,70,265,355,-90
2299,-2207,-2202,-5,310,278,32
2300,-2192,-2147,-45,257,259,-2
2301,-2107,-2165,58,316,314,2
2302,-2139,-2030,-109,373,313,60
2303,-2047,-2051,4,308,359,-51
2304,-2005,-2027,22,340,261,79
2305,-1920,-1854,-66,260,230,30
2306,-1792,-1820,28,237,273,-36
2307,-1787,-1692,-95,288,218,70
2308,-1633,-1625,-8,205,285,-80
2309,-1575,-1550,-25,230,248,-18
2310,-1507,-1365,-142,184,174,10
2311,-1276,-1364,88,116,183,-67
2312,-1259,-1259,0,147,102,45
2313,-1167,-1127,-40,90,144,-54
2314,-1050,-1022,-28,136,144,-8
2315,-977,-802,-175,104,84,20
2316,-717,-722,5,13,90,-77
2317,-568,-528,-40,88,18,70
2318,-405,-382,-23,71,92,-21
2319,-265,-377,112,60,78,-18
2320,-184,-142,-42,7,-53,60
2321,34,-13,47,-62,22,-84
2322,58,107,-49,-3,-11,8
2323,175,315,-140,-69,-41,-28
2324,422,439,-17,-33,-16,-17
2325,490,622,-132,8,-70,78
2326,666,637,29,-122,-59,-63
2327,787,747,40,-118,-169,51
2328,935,1003,-68,-187,-212,25
2329,1128,1030,98,-228,-166,-62
2330,1111,1159,-48,-175,-218,43
2331,1260,1296,-36,-234,-162,-72
2332,1424,1420,4,-205,-221,16
2333,1530,1623,-93,-222,-293,71
2334,1695,1658,37,-218,-228,10
2335,1688,1772,-84,-142,-273,131
2336,1785,1835,-50,-216,-233,17
2337,1878,1850,28,-203,-213,10
2338,1909,2041,-132,-233,-259,26
2339,2119,2070,49,-304,-242,-62
2340,2185,2142,43,-244,-313,69
2341,2201,2232,-31,-309,-281,-28
2342,2190,2169,21,-308,-260,-48
2343,2150,2243,-93,-264,-305,41
2344,2310,2235,75,-307,-238,-69
2345,2294,2236,58,-269,-307,38
2346,2251,2307,-56,-319,-328,9
2347,2307,2247,60,-322,-290,-32
2348,2212,2283,-71,-275,-365,90
2349,2248,2243,5,-320,-287,-33
2350,2233,2188,45,-267,-270,3
2351,2148,2207,-59,-326,-325,-1
2352,2180,2071,109,-383,-324,-59
2353,2088,2093,-5,-318,-370,52
2354,2046,2069,-23,-351,-272,-79
2355,1961,1895,66,-271,-240,-31
2356,1832,1862,-30,-248,-282,34
2357,1828,1732,96,-299,-228,-71
2358,1673,1665,8,-215,-296,81
2359,1616,1591,25,-241,-259,18
2360,1547,1405,142,-194,-185,-9
2361,1316,1405,-89,-125,-195,70
2362,1301,1299,2,-157,-113,-44
2363,1208,1169,39,-100,-155,55
2364,1091,1064,27,-147,-155,8
2365,1018,844,174,-115,-94,-21
2366,758,764,-6,-25,-100,75
2367,608,568,40,-99,-29,-70
2368,446,422,24,-81,-104,23
2369,307,418,-111,-70,-88,18
2370,224,183,41,-17,43,-60
2371,7,54,-47,50,-34,84
2372,-17,-66,49,-8,0,-8
2373,-134,-274,140,59,31,28
2374,-382,-398,16,22,7,15
2375,-450,-582,132,-19,60,-79
2376,-625,-597,-28,111,49,62
2377,-745,-706,-39,108,158,-50
2378,-893,-960,67,177,202,-25
2379,-1086,-989,-97,217,157,60
2380,-1070,-1120,50,164,207,-43
2381,-1219,-1256,37,223,150,73
2382,-1382,-1379,-3,195,211,-16
2383,-1489,-1583,94,212,284,-72
2384,-1655,-1617,-38,209,219,-10
2385,-1647,-1731,84,133,263,-130
2386,-1745,-1793,48,205,224,-19
2387,-1837,-1809,-28,193,202,-9
2388,-1868,-1999,131,224,246,-22
2389,-2078,-2029,-49,293,232,61
2390,-2144,-2103,-41,233,303,-70
2391,-2160,-2191,31,300,270,30
2392,-2148,-2127,-21,298,248,50
2393,-2109,-2202,93,253,295,-42
2394,-2269,-2195,-74,296,228,68
2395,-2254,-2195,-59,259,298,-39
2396,-2211,-2266,55,309,318,-9
2397,-2266,-2206,-60,312,281,31
2398,-2172,-2242,70,265,355,-90
2399,-2207,-2202,-5,310,278,32
2400,-2192,-2147,-45,257,259,-2
2401,-2107,-2165,58,316,314,2
2402,-2139,-2030,-109,373,313,60
2403,-2047,-2051,4,308,359,-51
2404,-2005,-2027,22,340,261,79
2405,-1920,-1854,-66,260,230,30
2406,-1792,-1820,28,237,273,-36
2407,-1787,-1692,-95,288,218,70
2408,-1633,-1625,-8,205,285,-80
2409,-1575,-1550,-25,230,248,-18
2410,-1507,-1365,-142,184,174,10
2411,-1276,-1364,88,116,183,-67
2412,-1259,-1259,0,147,102,45
2413,-1167,-1127,-40,90,144,-54
2414,-1050,-1022,-28,136,144,-8
2415,-977,-802,-175,104,84,20
2416,-717,-722,5,13,90,-77
2417,-568,-528,-40,88,18,70
2418,-405,-382,-23,71,92,-21
2419,-265,-377,112,60,78,-18
2420,-184,-142,-42,7,-53,60
2421,34,-13,47,-62,22,-84
2422,58,107,-49,-3,-11,8
2423,175,315,-140,-69,-41,-28
2424,422,439,-17,-33,-16,-17
2425,490,622,-132,8,-70,78
2426,666,637,29,-122,-59,-63
2427,787,747,40,-118,-169,51
2428,935,1003,-68,-187,-212,25
2429,1128,1030,98,-228,-166,-62
2430,1111,1159,-48,-175,-218,43
2431,1260,1296,-36,-234,-162,-72
2432,1424,1420,4,-205,-221,16
2433,1530,1623,-93,-222,-293,71
2434,1695,1658,37,-218,-228,10
2435,1688,1772,-84,-142,-273,131
2436,1785,1835,-50,-216,-233,17
2437,1878,1850,28,-203,-213,10
2438,1909,2041,-132,-233,-259,26
2439,2119,2070,49,-304,-242,-62
2440,2185,2142,43,-244,-313,69
2441,2201,2232,-31,-309,-281,-28
2442,2190,2169,21,-308,-260,-48
2443,2150,2243,-93,-264,-305,41
2444,2310,2235,75,-307,-238,-69
2445,2294,2236,58,-269,-307,38
2446,2251,2307,-56,-319,-328,9
2447,2307,2247,60,-322,-290,-32
2448,2212,2283,-71,-275,-365,90
2449,2248,2243,5,-320,-287,-33
2450,2233,2188,45,-267,-270,3
2451,2148,2207,-59,-326,-325,-1
2452,2180,2071,109,-383,-324,-59
2453,2088,2093,-5,-318,-370,52
2454,2046,2069,-23,-351,-272,-79
2455,1961,1895,66,-271,-240,-31
2456,1832,1862,-30,-248,-282,34
2457,1828,1732,96,-299,-228,-71
2458,1673,1665,8,-215,-296,81
2459,1616,1591,25,-241,-259,18
2460,1547,1405,142,-194,-185,-9
2461,1316,1405,-89,-125,-195,70
2462,1301,1299,2,-157,-113,-44
2463,1208,1169,39,-100,-155,55
2464,1091,1064,27,-147,-155,8
2465,1018,844,174,-115,-94,-21
2466,758,764,-6,-25,-100,75
2467,608,568,40,-99,-29,-70
2468,446,422,24,-81,-104,23
2469,307,418,-111,-70,-88,18
2470,224,183,41,-17,43,-60
2471,7,54,-47,50,-34,84
2472,-17,-66,49,-8,0,-8
2473,-134,-274,140,59,31,28
2474,-382,-398,16,22,7,15
2475,-450,-582,132,-19,60,-79
2476,-625,-597,-28,111,49,62
2477,-745,-706,-39,108,158,-50
2478,-893,-960,67,177,202,-25
2479,-1086,-989,-97,217,157,60
2480,-1070,-1120,50,164,207,-43
2481,-1219,-1256,37,223,150,73
2482,-1382,-1379,-3,195,211,-16
2483,-1489,-1583,94,212,284,-72
2484,-1655,-1617,-38,209,219,-10
2485,-1647,-1731,84,133,263,-130
2486,-1745,-1793,48,205,224,-19
2487,-1837,-1809,-28,193,202,-9
2488,-1868,-1999,131,224,246,-22
2489,-2078,-2029,-49,293,232,61
2490,-2144,-2103,-41,233,303,-70
2491,-2160,-2191,31,300,270,30
2492,-2148,-2127,-21,298,248,50
2493,-2109,-2202,93,253,295,-42
2494,-2269,-2195,-74,296,228,68
2495,-2254,-2195,-59,259,298,-39
2496,-2211,-2266,55,309,318,-9
2497,-2266,-2206,-60,312,281,31
2498,-2172,-2242,70,265,355,-90
2499,-2207,-2202,-5,310,278,32
2500,-2192,-2147,-45,257,259,-2
2501,-2107,-2165,58,316,314,2
2502,-2139,-2030,-109,373,313,60
2503,-2047,-2051,4,308,359,-51
2504,-2005,-2027,22,340,261,79
2505,-1920,-1854,-66,260,230,30
2506,-1792,-1820,28,237,273,-36
2507,-1787,-1692,-95,288,218,70
2508,-1633,-1625,-8,205,285,-80
2509,-1575,-1550,-25,230,248,-18
2510,-1507,-1365,-142,184,174,10
2511,-1276,-1364,88,116,183,-67
2512,-1259,-1259,0,147,102,45
2513,-1167,-1127,-40,90,144,-54
2514,-1050,-1022,-28,136,144,-8
2515,-977,-802,-175,104,84,20
2516,-717,-722,5,13,90,-77
2517,-568,-528,-40,88,18,70
2518,-405,-382,-23,71,92,-21
2519,-265,-377,112,60,78,-18
2520,-184,-142,-42,7,-53,60
2521,34,-13,47,-62,22,-84
2522,58,107,-49,-3,-11,8
2523,175,315,-140,-69,-41,-28
2524,422,439,-17,-33,-16,-17
2525,490,622,-132,8,-70,78
2526,666,637,29,-122,-59,-63
2527,787,747,40,-118,-169,51
2528,935,1003,-68,-187,-212,25
2529,1128,1030,98,-228,-166,-62
2530,1111,1159,-48,-175,-218,43
2531,1260,1296,-36,-234,-162,-72
2532,1424,1420,4,-205,-221,16
2533,1530,1623,-93,-222,-293,71
2534,1695,1658,37,-218,-228,10
2535,1688,1772,-84,-142,-273,131
2536,1785,1835,-50,-216,-233,17
2537,1878,1850,28,-203,-213,10
2538,1909,2041,-132,-233,-259,26
2539,2119,2070,49,-304,-242,-62
2540,2185,2142,43,-244,-313,69
2541,2201,2232,-31,-309,-281,-28
2542,2190,2169,21,-308,-260,-48
2543,2150,2243,-93,-264,-305,41
2544,2310,2235,75,-307,-238,-69
2545,2294,2236,58,-269,-307,38
2546,2251,2307,-56,-319,-328,9
2547,2307,2247,60,-322,-290,-32
2548,2212,2283,-71,-275,-365,90
2549,2248,2243,5,-320,-287,-33
2550,2233,2188,45,-267,-270,3
2551,2148,2207,-59,-326,-325,-1
2552,2180,2071,109,-383,-324,-59
2553,2088,2093,-5,-318,-370,52
2554,2046,2069,-23,-351,-272,-79
2555,1961,1895,66,-271,-240,-31
2556,1832,1862,-30,-248,-282,34
2557,1828,1732,96,-299,-228,-71
2558,1673,1665,8,-215,-296,81
2559,1616,1591,25,-241,-259,18
2560,1547,1405,142,-194,-185,-9
2561,1316,1405,-89,-125,-195,70
2562,1301,1299,2,-157,-113,-44
2563,1208,1169,39,-100,-155,55
2564,1091,1064,27,-147,-155,8
2565,1018,844,174,-115,-94,-21
2566,758,764,-6,-25,-100,75
2567,608,568,40,-99,-29,-70
2568,446,422,24,-81,-104,23
2569,307,418,-111,-70,-88,18
2570,224,183,41,-17,43,-60
2571,7,54,-47,50,-34,84
2572,-17,-66,49,-8,0,-8
2573,-134,-274,140,59,31,28
2574,-382,-398,16,22,7,15
2575,-450,-582,132,-19,60,-79
2576,-625,-597,-28,111,49,62
2577,-745,-706,-39,108,158,-50
2578,-893,-960,67,177,202,-25
2579,-1086,-989,-97,217,157,60
2580,-1070,-1120,50,164,207,-43
2581,-1219,-1256,37,223,150,73
2582,-1382,-1379,-3,195,211,-16
2583,-1489,-1583,94,212,284,-72
2584,-1655,-1617,-38,209,219,-10
2585,-1647,-1731,84,133,263,-130
2586,-1745,-1793,48,205,224,-19
2587,-1837,-1809,-28,193,202,-9
2588,-1868,-1999,131,224,246,-22
2589,-2078,-2029,-49,293,232,61
2590,-2144,-2103,-41,233,303,-70
2591,-2160,-2191,31,300,270,30
2592,-2148,-2127,-21,298,248,50
2593,-2109,-2202,93,253,295,-42
2594,-2269,-2195,-74,296,228,68
2595,-2254,-2195,-59,259,298,-39
2596,-2211,-2266,55,309,318,-9
2597,-2266,-2206,-60,312,281,31
2598,-2172,-2242,70,265,355,-90
2599,-2207,-2202,-5,310,278,32
2600,-2192,-2147,-45,257,259,-2
2601,-2107,-2165,58,316,314,2
2602,-2139,-2030,-109,373,313,60
2603,-2047,-2051,4,308,359,-51
2604,-2005,-2027,22,340,261,79
2605,-1920,-1854,-66,260,230,30
2606,-1792,-1820,28,237,273,-36
2607,-1787,-1692,-95,288,218,70
2608,-1633,-1625,-8,205,285,-80
2609,-1575,-1550,-25,230,248,-18
2610,-1507,-1365,-142,184,174,10
2611,-1276,-1364,88,116,183,-67
2612,-1259,-1259,0,147,102,45
2613,-1167,-1127,-40,90,144,-54
2614,-1050,-1022,-28,136,144,-8
2615,-977,-802,-175,104,84,20
2616,-717,-722,5,13,90,-77
2617,-568,-528,-40,88,18,70
2618,-405,-382,-23,71,92,-21
2619,-265,-377,112,60,78,-18
2620,-184,-142,-42,7,-53,60
2621,34,-13,47,-62,22,-84
2622,58,107,-49,-3,-11,8
2623,175,315,-140,-69,-41,-28
2624,422,439,-17,-33,-16,-17
2625,490,622,-132,8,-70,78
2626,666,637,29,-122,-59,-63
2627,787,747,40,-118,-169,51
2628,935,1003,-68,-187,-212,25
2629,1128,1030,98,-228,-166,-62
2630,1111,1159,-48,-175,-218,43
2631,1260,1296,-36,-234,-162,-72
2632,1424,1420,4,-205,-221,16
2633,1530,1623,-93,-222,-293,71
2634,1695,1658,37,-218,-228,10
2635,1688,1772,-84,-142,-273,131
2636,1785,1835,-50,-216,-233,17
2637,1878,1850,28,-203,-213,10
2638,1909,2041,-132,-233,-259,26
2639,2119,2070,49,-304,-242,-62
2640,2185,2142,43,-244,-313,69
2641,2201,2232,-31,-309,-281,-28
2642,2190,2169,21,-308,-260,-48
2643,2150,2243,-93,-264,-305,41
2644,2310,2235,75,-307,-238,-69
2645,2294,2236,58,-269,-307,38
2646,2251,2307,-56,-319,-328,9
2647,2307,2247,60,-322,-290,-32
2648,2212,2283,-71,-275,-365,90
2649,2248,2243,5,-320,-287,-33
2650,2233,2188,45,-267,-270,3
2651,2148,2207,-59,-326,-325,-1
2652,2180,2071,109,-383,-324,-59
2653,2088,2093,-5,-318,-370,52
2654,2046,2069,-23,-351,-272,-79
2655,1961,1895,66,-271,-240,-31
2656,1832,1862,-30,-248,-282,34
2657,1828,1732,96,-299,-228,-71
2658,1673,1665,8,-215,-296,81
2659,1616,1591,25,-241,-259,18
2660,1547,1405,142,-194,-185,-9
2661,1316,1405,-89,-125,-195,70
2662,1301,1299,2,-157,-113,-44
2663,1208,1169,39,-100,-155,55
2664,1091,1064,27,-147,-155,8
2665,1018,844,174,-115,-94,-21
2666,758,764,-6,-25,-100,75
2667,608,568,40,-99,-29,-70
2668,446,422,24,-81,-104,23
2669,307,418,-111,-70,-88,18
2670,224,183,41,-17,43,-60
2671,7,54,-47,50,-34,84
2672,-17,-66,49,-8,0,-8
2673,-134,-274,140,59,31,28
2674,-382,-398,16,22,7,15
2675,-450,-582,132,-19,60,-79
2676,-625,-597,-28,111,49,62
2677,-745,-706,-39,108,158,-50
2678,-893,-960,67,177,202,-25
2679,-1086,-989,-97,217,157,60
2680,-1070,-1120,50,164,207,-43
2681,-1219,-1256,37,223,150,73
2682,-1382,-1379,-3,195,211,-16
2683,-1489,-1583,94,212,284,-72
2684,-1655,-1617,-38,209,219,-10
2685,-1647,-1731,84,133,263,-130
2686,-1745,-1793,48,205,224,-19
2687,-1837,-1809,-28,193,202,-9
2688,-1868,-1999,131,224,246,-22
2689,-2078,-2029,-49,293,232,61
2690,-2144,-2103,-41,233,303,-70
2691,-2160,-2191,31,300,270,30
2692,-2148,-2127,-21,298,248,50
2693,-2109,-2202,93,253,295,-42
2694,-2269,-2195,-74,296,228,68
2695,-2254,-2195,-59,259,298,-39
2696,-2211,-2266,55,309,318,-9
2697,-2266,-2206,-60,312,281,31
2698,-2172,-2242,70,265,355,-90
2699,-2207,-2202,-5,310,278,32
2700,-2192,-2147,-45,257,259,-2
2701,-2107,-2165,58,316,314,2
2702,-2139,-2030,-109,373,313,60
2703,-2047,-2051,4,308,359,-51
2704,-2005,-2027,22,340,261,79
2705,-1920,-1854,-66,260,230,30
2706,-1792,-1820,28,237,273,-36
2707,-1787,-1692,-95,288,218,70
2708,-1633,-1625,-8,205,285,-80
2709,-1575,-1550,-25,230,248,-18
2710,-1507,-1365,-142,184,174,10
2711,-1276,-1364,88,116,183,-67
2712,-1259,-1259,0,147,102,45
2713,-1167,-1127,-40,90,144,-54
2714,-1050,-1022,-28,136,144,-8
2715,-977,-802,-175,104,84,20
2716,-717,-722,5,13,90,-77
2717,-568,-528,-40,88,18,70
2718,-405,-382,-23,71,92,-21
2719,-265,-377,112,60,78,-18
2720,-184,-142,-42,7,-53,60
2721,34,-13,47,-62,22,-84
2722,58,107,-49,-3,-11,8
2723,175,315,-140,-69,-41,-28
2724,422,439,-17,-33,-16,-17
2725,490,622,-132,8,-70,78
2726,666,637,29,-122,-59,-63
2727,787,747,40,-118,-169,51
2728,935,1003,-68,-187,-212,25
2729,1128,1030,98,-228,-166,-62
2730,1111,1159,-48,-175,-218,43
2731,1260,1296,-36,-234,-162,-72
2732,1424,1420,4,-205,-221,16
2733,1530,1623,-93,-222,-293,71
2734,1695,1658,37,-218,-228,10
2735,1688,1772,-84,-142,-273,131
2736,1785,1835,-50,-216,-233,17
2737,1878,1850,28,-203,-213,10
2738,1909,2041,-132,-233,-259,26
2739,2119,2070,49,-304,-242,-62
2740,2185,2142,43,-244,-313,69
2741,2201,2232,-31,-309,-281,-28
2742,2190,2169,21,-308,-260,-48
2743,2150,2243,-93,-264,-305,41
2744,2310,2235,75,-307,-238,-69
2745,2294,2236,58,-269,-307,38
2746,2251,2307,-56,-319,-328,9
2747,2307,2247,60,-322,-290,-32
2748,2212,2283,-71,-275,-365,90
2749,2248,2243,5,-320,-287,-33
2750,2233,2188,45,-267,-270,3
2751,2148,2207,-59,-326,-325,-1
2752,2180,2071,109,-383,-324,-59
2753,2088,2093,-5,-318,-370,52
2754,2046,2069,-23,-351,-272,-79
2755,1961,1895,66,-271,-240,-31
2756,1832,1862,-30,-248,-282,34
2757,1828,1732,96,-299,-228,-71
2758,1673,1665,8,-215,-296,81
2759,1616,1591,25,-241,-259,18
2760,1547,1405,142,-194,-185,-9
2761,1316,1405,-89,-125,-195,70
2762,1301,1299,2,-157,-113,-44
2763,1208,1169,39,-100,-155,55
2764,1091,1064,27,-147,-155,8
2765,1018,844,174,-115,-94,-21
2766,758,764,-6,-25,-100,75
2767,608,568,40,-99,-29,-70
2768,446,422,24,-81,-104,23
2769,307,418,-111,-70,-88,18
2770,224,183,41,-17,43,-60
2771,7,54,-47,50,-34,84
2772,-17,-66,49,-8,0,-8
2773,-134,-274,140,59,31,28
2774,-382,-398,16,22,7,15
2775,-450,-582,132,-19,60,-79
2776,-625,-597,-28,111,49,62
2777,-745,-706,-39,108,158,-50
2778,-893,-960,67,177,202,-25
2779,-1086,-989,-97,217,157,60
2780,-1070,-1120,50,164,207,-43
2781,-1219,-1256,37,223,150,73
2782,-1382,-1379,-3,195,211,-16
2783,-1489,-1583,94,212,284,-72
2784,-1655,-1617,-38,209,219,-10
2785,-1647,-1731,84,133,263,-130
2786,-1745,-1793,48,205,224,-19
2787,-1837,-1809,-28,193,202,-9
2788,-1868,-1999,131,224,246,-22
2789,-2078,-2029,-49,293,232,61
2790,-2144,-2103,-41,233,303,-70
2791,-2160,-2191,31,300,270,30
2792,-2148,-2127,-21,298,248,50
2793,-2109,-2202,93,253,295,-42
2794,-2269,-2195,-74,296,228,68
2795,-2254,-2195,-59,259,298,-39
2796,-2211,-2266,55,309,318,-9
2797,-2266,-2206,-60,312,281,31
2798,-2172,-2242,70,265,355,-90
2799,-2207,-2202,-5,310,278,32
2800,-2192,-2147,-45,257,259,-2
2801,-2107,-2165,58,316,314,2
2802,-2139,-2030,-109,373,313,60
2803,-2047,-2051,4,308,359,-51
2804,-2005,-2027,22,340,261,79
2805,-1920,-1854,-66,260,230,30
2806,-1792,-1820,28,237,273,-36
2807,-1787,-1692,-95,288,218,70
2808,-1633,-1625,-8,205,285,-80
2809,-1575,-1550,-25,230,248,-18
2810,-1507,-1365,-142,184,174,10
2811,-1276,-1364,88,116,183,-67
2812,-1259,-1259,0,147,102,45
2813,-1167,-1127,-40,90,144,-54
2814,-1050,-1022,-28,136,144,-8
2815,-977,-802,-175,104,84,20
2816,-717,-722,5,13,90,-77
2817,-568,-528,-40,88,18,70
2818,-405,-382,-23,71,92,-21
2819,-265,-377,112,60,78,-18
2820,-184,-142,-42,7,-53,60
2821,34,-13,47,-62,22,-84
2822,58,107,-49,-3,-11,8
2823,175,315,-140,-69,-41,-28
2824,422,439,-17,-33,-16,-17
2825,490,622,-132,8,-70,78
2826,666,637,29,-122,-59,-63
2827,787,747,40,-118,-169,51
2828,935,1003,-68,-187,-212,25
2829,1128,1030,98,-228,-166,-62
2830,1111,1159,-48,-175,-218,43
2831,1260,1296,-36,-234,-162,-72
2832,1424,1420,4,-205,-221,16
2833,1530,1623,-93,-222,-293,71
2834,1695,1658,37,-218,-228,10
2835,1688,1772,-84,-142,-273,131
2836,1785,1835,-50,-216,-233,17
2837,1878,1850,28,-203,-213,10
2838,1909,2041,-132,-233,-259,26
2839,2119,2070,49,-304,-242,-62
2840,2185,2142,43,-244,-313,69
2841,2201,2232,-31,-309,-281,-28
2842,2190,2169,21,-308,-260,-48
2843,2150,2243,-93,-264,-305,41
2844,2310,2235,75,-307,-238,-69
2845,2294,2236,58,-269,-307,38
2846,2251,2307,-56,-319,-328,9
2847,2307,2247,60,-322,-290,-32
2848,2212,2283,-71,-275,-365,90
2849,2248,2243,5,-320,-287,-33
2850,2233,2188,45,-267,-270,3
2851,2148,2207,-59,-326,-325,-1
2852,2180,2071,109,-383,-324,-59
2853,2088,2093,-5,-318,-370,52
2854,2046,2069,-23,-351,-272,-79
2855,1961,1895,66,-271,-240,-31
2856,1832,1862,-30,-248,-282,34
2857,1828,1732,96,-299,-228,-71
2858,1673,1665,8,-215,-296,81
2859,1616,1591,25,-241,-259,18
2860,1547,1405,142,-194,-185,-9
2861,1316,1405,-89,-125,-195,70
2862,1301,1299,2,-157,-113,-44
2863,1208,1169,39,-100,-155,55
2864,1091,1064,27,-147,-155,8
2865,1018,844,174,-115,-94,-21
2866,758,764,-6,-25,-100,75
2867,608,568,40,-99,-29,-70
2868,446,422,24,-81,-104,23
2869,307,418,-111,-70,-88,18
2870,224,183,41,-17,43,-60
2871,7,54,-47,50,-34,84
2872,-17,-66,49,-8,0,-8
2873,-134,-274,140,59,31,28
2874,-382,-398,16,22,7,15
2875,-450,-582,132,-19,60,-79
2876,-625,-597,-28,111,49,62
2877,-745,-706,-39,108,158,-50
2878,-893,-960,67,177,202,-25
2879,-1086,-989,-97,217,157,60
2880,-1070,-1120,50,164,207,-43
2881,-1219,-1256,37,223,150,73
2882,-1382,-1379,-3,195,211,-16
2883,-1489,-1583,94,212,284,-72
2884,-1655,-1617,-38,209,219,-10
2885,-1647,-1731,84,133,263,-130
2886,-1745,-1793,48,205,224,-19
2887,-1837,-1809,-28,193,202,-9
2888,-1868,-1999,131,224,246,-22
2889,-2078,-2029,-49,293,232,61
2890,-2144,-2103,-41,233,303,-70
2891,-2160,-2191,31,300,270,30
2892,-2148,-2127,-21,298,248,50
2893,-2109,-2202,93,253,295,-42
2894,-2269,-2195,-74,296,228,68
2895,-2254,-2195,-59,259,298,-39
2896,-2211,-2266,55,309,318,-9
2897,-2266,-2206,-60,312,281,31
2898,-2172,-2242,70,265,355,-90
2899,-2207,-2202,-5,310,278,32
2900,-2192,-2147,-45,257,259,-2
2901,-2107,-2165,58,316,314,2
2902,-2139,-2030,-109,373,313,60
2903,-2047,-2051,4,308,359,-51
2904,-2005,-2027,22,340,261,79
2905,-1920,-1854,-66,260,230,30
2906,-1792,-1820,28,237,273,-36
2907,-1787,-1692,-95,288,218,70
2908,-1633,-1625,-8,205,285,-80
2909,-1575,-1550,-25,230,248,-18
2910,-1507,-1365,-142,184,174,10
2911,-1276,-1364,88,116,183,-67
2912,-1259,-1259,0,147,102,45
2913,-1167,-1127,-40,90,144,-54
2914,-1050,-1022,-28,136,144,-8
2915,-977,-802,-175,104,84,20
2916,-717,-722,5,13,90,-77
2917,-568,-528,-40,88,18,70
2918,-405,-382,-23,71,92,-21
2919,-265,-377,112,60,78,-18
2920,-184,-142,-42,7,-53,60
2921,34,-13,47,-62,22,-84
2922,58,107,-49,-3,-11,8
2923,175,315,-140,-69,-41,-28
2924,422,439,-17,-33,-16,-17
