idx,rtl_i,py_i,err_i,rtl_q,py_q,err_q
1830,-22685,-22750,65,-23877,-23713,-164
1831,-24895,-24215,-680,-12883,-12976,93
1832,-19155,-17398,-1757,17042,19700,-2658
1833,-6304,-3661,-2643,29379,34069,-4690
1834,12213,15093,-2880,20613,20054,559
1835,25611,26997,-1386,18898,13088,5810
1836,24978,24679,299,11907,8284,3623
1837,16869,16605,264,-20069,-20167,98
1838,1474,1504,-30,-37353,-37284,-69
1839,-22337,-22295,-42,-14106,-14365,259
1840,-28385,-28350,-35,9381,9608,-227
1841,-6475,-6362,-113,14439,14474,-35
1842,12990,15309,-2319,22834,21553,1281
1843,19411,23245,-3834,25648,23271,2377
1844,25696,25834,-138,6183,2982,3201
1845,23978,20810,3168,-13317,-17670,4353
1846,5187,3696,1491,-16860,-20525,3665
1847,-16351,-16259,-92,-20376,-21324,948
1848,-24964,-25166,202,-22016,-21627,-389
1849,-21624,-21646,22,2437,2344,93
1850,-10781,-10705,-76,34474,34302,172
1851,10704,10712,-8,28484,28759,-275
1852,29471,29267,204,770,-356,1126
1853,23015,20915,2100,-7339,-11269,3930
1854,6049,1129,4920,-14011,-16760,2749
1855,-1212,-6994,5782,-32132,-30070,-2062
1856,-13987,-17456,3469,-26717,-23512,-3205
1857,-29484,-29889,405,452,1243,-791
1858,-20158,-19709,-449,13573,13552,21
1859,6542,6548,-6,16587,16745,-158
1860,22836,22776,60,23640,23525,115
1861,23982,23975,7,13262,13312,-50
1862,17332,17450,-118,-20996,-21088,92
1863,2202,1438,764,-36891,-36902,11
1864,-18906,-21522,2616,-18510,-15857,-2653
1865,-28154,-29345,1191,-5362,468,-5830
1866,-20665,-17145,-3520,-1263,3633,-4896
1867,-12673,-7604,-5069,22174,23092,-918
1868,-577,1717,-2294,37217,36217,1000
1869,21982,22083,-101,14694,14426,268
1870,28390,28406,-16,-9867,-9838,-29
1871,6846,6927,-81,-14636,-14741,105
1872,-16643,-16790,147,-20453,-20262,-191
1873,-24931,-24855,-76,-22130,-22331,201
1874,-21949,-21548,-401,2321,2822,-501
1875,-11972,-10970,-1002,30003,33232,-3229
1876,4945,7482,-2537,27153,29496,-2343
1877,22133,24381,-2248,14245,11058,3187
1878,26975,25737,1238,13035,7331,5704
1879,21087,18173,2914,-4007,-7065,3058
1880,10424,9427,997,-33658,-34144,486
1881,-10601,-10353,-248,-29354,-29396,42
1882,-28955,-29005,50,260,249,11
1883,-19905,-20001,96,13430,13534,-104
1884,6320,6420,-100,16674,16555,119
1885,22764,22814,-50,23799,23823,-24
1886,24852,24155,697,13042,12982,60
1887,19215,17524,1691,-17542,-19786,2244
1888,5657,3337,2320,-30649,-34038,3389
1889,-14137,-16650,2513,-19093,-18540,-553
1890,-26285,-27012,727,-13707,-8788,-4919
1891,-23936,-21718,-2218,-7733,-3608,-4125
1892,-16249,-13863,-2386,20672,21790,-1118
1893,-1209,-720,-489,37054,37068,-14
1894,22089,21968,121,14674,14756,-82
1895,28246,28353,-107,-9751,-9830,79
1896,6970,6959,11,-14742,-14761,19
1897,-16693,-16768,75,-20407,-20264,-143
1898,-24957,-24889,-68,-22130,-22335,205
1899,-21818,-21535,-283,2341,2839,-498
1900,-11889,-10922,-967,31094,33370,-2276
1901,5975,8374,-2399,28022,29050,-1028
1902,23340,25780,-2440,12032,8827,3205
1903,25540,24651,889,8641,3936,4705
1904,17903,13893,4010,-6855,-9088,2233
1905,8826,5786,3040,-34073,-33945,-128
1906,-10525,-11106,581,-29341,-28886,-455
1907,-28897,-28827,-70,109,147,-38
1908,-20114,-20213,99,13661,13637,24
1909,6464,6527,-63,16520,16549,-29
1910,22880,22894,-14,23696,23661,35
1911,23952,23863,89,13264,13299,-35
1912,17412,17534,-122,-21152,-21166,14
1913,1600,1309,291,-36878,-36747,-131
1914,-21147,-22365,1218,-16370,-14490,-1880
1915,-28776,-29231,455,654,4908,-4254
1916,-15546,-13106,-2440,4832,8552,-3720
1917,-4014,535,-4549,22547,22742,-195
1918,5813,9092,-3279,33744,31582,2162
1919,24179,24303,-124,13105,11469,1636
1920,28760,27625,1135,-9713,-10141,428
1921,6913,6674,239,-14814,-14826,12
1922,-16900,-16720,-180,-20317,-20355,38
1923,-24679,-24784,105,-22227,-22218,-9
1924,-21632,-21638,6,2754,2815,-61
1925,-11001,-10921,-80,34152,34047,105
1926,11041,10964,77,28693,28741,-48
1927,29085,29094,-9,-167,-55,-112
1928,19982,19503,479,-12438,-13047,609
1929,-2506,-5151,2645,-17347,-17556,209
1930,-13828,-17872,4044,-27943,-26462,-1481
1931,-20412,-22186,1774,-19412,-17275,-2137
1932,-25536,-24093,-1443,7278,9741,-2463
1933,-15045,-12757,-2288,19715,22034,-2319
1934,7515,9404,-1889,19465,19478,-13
1935,22761,23938,-1177,23334,21875,1459
1936,24271,24427,-156,12892,12528,364
1937,17535,17394,141,-20662,-20437,-225
1938,930,1012,-82,-36725,-36845,120
1939,-22170,-22160,-10,-14619,-14644,25
1940,-28012,-28069,57,9501,9582,-81
1941,-7170,-7135,-35,14943,14920,23
1942,16765,16789,-24,20309,20233,76
1943,24989,24924,65,22165,22270,-105
1944,21502,21489,13,-2660,-2760,100
1945,11177,10928,249,-32981,-34086,1105
1946,-8298,-9560,1262,-28773,-29290,517
1947,-25909,-27501,1592,-7660,-5247,-2413
1948,-23480,-23073,-407,-1159,2454,-3613
1949,-10174,-6977,-3197,10646,12003,-1357
1950,-725,2883,-3608,32053,30982,1071
1951,14455,15524,-1069,26258,24625,1633
1952,29446,28180,1266,-944,-2190,1246
1953,19871,18841,1030,-13481,-14154,673
1954,-6588,-6588,0,-16699,-16835,136
1955,-22742,-22692,-50,-23787,-23753,-34
1956,-23945,-24021,76,-12951,-12950,-1
1957,-17702,-17660,-42,20905,20901,4
1958,-969,-957,-12,36532,36512,20
1959,22292,22255,37,14629,14671,-42
1960,27919,27939,-20,-9416,-9433,17
1961,7155,7178,-23,-14992,-15055,63
1962,-16681,-16737,56,-20378,-20245,-133
1963,-25098,-25025,-73,-22076,-22179,103
1964,-21908,-21482,-426,2358,2608,-250
1965,-11850,-11155,-695,31338,33425,-2087
1966,7339,8387,-1048,27419,29181,-1762
1967,25082,26218,-1136,8700,6891,1809
1968,23464,23260,204,2955,-297,3252
1969,10607,8091,2516,-10050,-11052,1002
1970,920,-2455,3375,-31946,-30980,-966
1971,-14252,-15827,1575,-26076,-24691,-1385
1972,-29141,-28422,-719,954,2271,-1317
1973,-19793,-18836,-957,13463,14252,-789
1974,6551,6622,-71,16729,16862,-133
1975,22759,22682,77,23778,23743,35
1976,23953,24029,-76,12912,12932,-20
1977,17671,17636,35,-20904,-20910,6
1978,954,939,15,-36500,-36506,6
1979,-22251,-22213,-38,-14697,-14687,-10
1980,-27975,-28006,31,9439,9438,1
1981,-7169,-7165,-4,15055,15058,-3
1982,16792,16822,-30,20216,20215,1
1983,24883,24836,47,22224,22228,-4
1984,21553,21589,-36,-2747,-2752,5
1985,10922,10905,17,-34149,-34150,1
1986,-10315,-10898,583,-29230,-28698,-532
1987,-28176,-28988,812,-3137,-1334,-1803
1988,-21719,-21467,-252,7009,9370,-2361
1989,-1942,77,-2019,14075,14943,-868
1990,10191,12774,-2583,28383,27463,920
1991,18969,19940,-971,20533,19299,1234
1992,24936,23958,978,-8121,-9725,1604
1993,13784,12317,1467,-20877,-22746,1869
1994,-9732,-10842,1110,-18047,-17710,-337
1995,-24354,-24740,386,-20618,-17875,-2743
1996,-24392,-23944,-448,-11827,-9827,-2000
1997,-17352,-16943,-409,20525,20807,-282
1998,-1031,-1083,52,36789,36772,17
1999,22158,22141,17,14624,14684,-60
2000,28111,28161,-50,-9606,-9655,49
2001,7046,7009,37,-14867,-14858,-9
2002,-16840,-16838,-2,-20354,-20332,-22
2003,-24747,-24732,-15,-22222,-22242,20
2004,-21739,-21753,14,2950,2958,-8
2005,-10811,-10805,-6,33871,33880,-9
2006,11073,11080,-7,28777,28767,10
2007,28649,28647,2,211,205,6
2008,20004,19998,6,-13572,-13563,-9
2009,-6281,-6280,-1,-16775,-16781,6
2010,-22976,-22970,-6,-23619,-23630,11
2011,-23900,-23916,16,-13097,-13069,-28
2012,-17583,-17570,-13,20909,20893,16
2013,-1190,-1179,-11,36636,36620,16
2014,22390,22352,38,14463,14511,-48
2015,28089,28076,13,-9093,-9298,205
2016,7674,7098,576,-14536,-14824,288
2017,-13492,-15203,1711,-21489,-21175,-314
2018,-21091,-22614,1523,-24585,-23774,-811
2019,-22675,-22527,-148,-1409,-377,-1032
2020,-16207,-15078,-1129,26228,27420,-1192
2021,4379,5410,-1031,24566,24950,-384
2022,23832,24503,-671,9788,8517,1271
2023,23141,22931,210,4307,2369,1938
2024,10073,8714,1359,-9525,-10273,748
2025,-1634,-3160,1526,-30754,-30011,-743
2026,-15763,-16217,454,-24116,-23235,-881
2027,-26650,-26084,-566,4557,5440,-883
2028,-16564,-15921,-643,17436,18898,-1462
2029,8063,8421,-358,17414,17911,-497
2030,23551,23691,-140,22358,21079,1279
2031,24219,24115,104,12610,11547,1063
2032,17498,17392,106,-20714,-20742,28
2033,991,1028,-37,-36678,-36660,-18
2034,-22194,-22193,-1,-14613,-14675,62
2035,-28064,-28085,21,9512,9566,-54
2036,-7082,-7063,-19,14925,14914,11
2037,16832,16829,3,20334,20314,20
2038,24760,24754,6,22192,22214,-22
2039,21716,21723,-7,-2919,-2929,10
2040,10812,10807,5,-33891,-33897,6
2041,-11063,-11065,2,-28789,-28780,-9
2042,-28674,-28672,-2,-172,-174,2
2043,-19991,-19991,0,13545,13545,0
2044,6319,6319,0,16759,16762,-3
2045,22919,22920,-1,23667,23667,0
2046,23933,23933,0,13000,12999,1
2047,17609,17609,0,-20905,-20905,0
2048,1032,1032,0,-36542,-36542,0
2049,-22247,-22247,0,-14642,-14642,0
2050,-28013,-28013,0,9435,9435,0
2051,-7106,-7106,0,14986,14986,0
2052,16808,16808,0,20302,20302,0
2053,24778,24778,0,22185,22185,0
2054,21708,21708,0,-2877,-2877,0
2055,10820,10820,0,-33902,-33902,0
2056,-11048,-11048,0,-28795,-28795,0
2057,-28676,-28676,0,-168,-168,0
2058,-19993,-19993,0,13538,13538,0
2059,6317,6317,0,16756,16756,0
2060,22918,22918,0,23669,23669,0
2061,23933,23933,0,13001,13001,0
2062,17609,17609,0,-20904,-20905,1
2063,1032,1032,0,-36542,-36542,0
2064,-22247,-22247,0,-14643,-14643,0
2065,-28014,-28013,-1,9434,9435,-1
2066,-7107,-7107,0,14986,14986,0
2067,16808,16808,0,20302,20302,0
2068,24778,24778,0,22184,22186,-2
2069,21708,21708,0,-2875,-2877,2
2070,10822,10822,0,-33901,-33901,0
2071,-11050,-11049,-1,-28798,-28794,-4
2072,-28676,-28676,0,-166,-172,6
2073,-19989,-19991,2,13538,13539,-1
2074,6309,6312,-3,16750,16761,-11
2075,22921,22919,2,23676,23657,19
2076,23938,23936,2,12999,13011,-12
2077,17592,17599,-7,-20883,-20895,12
2078,1094,1088,6,-36400,-36603,203
2079,-22097,-22071,-26,-14641,-14797,156
2080,-28034,-27937,-97,8973,9089,-116
2081,-7512,-7477,-35,14470,14627,-157
2082,16133,16108,25,20178,20358,-180
2083,24302,24422,-120,22289,22482,-193
2084,21860,21963,-103,-2427,-2518,91
2085,11475,11282,193,-32973,-33115,142
2086,-10365,-10588,223,-28260,-28106,-154
2087,-28300,-28301,1,-797,-642,-155
2088,-20202,-20144,-58,12418,12429,-11
2089,5315,5379,-64,16318,16370,-52
2090,21675,21676,-1,24063,24053,10
2091,23611,23333,278,13704,13560,144
2092,18355,18003,352,-20047,-19968,-79
2093,1824,1711,113,-35820,-35327,-493
2094,-21850,-21912,62,-14750,-14296,-454
2095,-27863,-27998,135,8620,8674,-54
2096,-7412,-7429,17,14405,14293,112
2097,16080,16120,-40,20398,20305,93
2098,24166,24114,52,22597,22525,72
2099,21477,21482,-5,-2641,-2581,-60
2100,10816,10929,-113,-33897,-33774,-123
2101,-11028,-10978,-50,-28803,-28779,-24
2102,-28684,-28702,18,-153,-164,11
2103,-19992,-19986,-6,13528,13539,-11
2104,6320,6324,-4,16756,16752,4
2105,22914,22906,8,23672,23670,2
2106,23933,23937,-4,12997,13001,-4
2107,17609,17609,0,-20902,-20904,2
2108,1031,1028,3,-36540,-36541,1
2109,-22245,-22243,-2,-14643,-14642,-1
2110,-28013,-28014,1,9436,9435,1
2111,-7107,-7107,0,14985,14985,0
2112,16808,16808,0,20301,20302,-1
2113,24777,24777,0,22185,22185,0
2114,21708,21708,0,-2876,-2876,0
2115,10820,10820,0,-33901,-33901,0
2116,-11048,-11048,0,-28795,-28795,0
2117,-28676,-28676,0,-168,-168,0
2118,-19993,-19993,0,13538,13538,0
2119,6317,6317,0,16756,16756,0
2120,22918,22918,0,23669,23669,0
2121,23933,23933,0,13001,13001,0
2122,17609,17609,0,-20905,-20905,0
2123,1032,1032,0,-36542,-36542,0
2124,-22247,-22247,0,-14642,-14642,0
2125,-28013,-28013,0,9435,9435,0
2126,-7106,-7106,0,14986,14986,0
2127,16808,16808,0,20302,20302,0
2128,24778,24778,0,22185,22185,0
2129,21706,21708,-2,-2876,-2876,0
2130,10817,10818,-1,-33899,-33900,1
2131,-11046,-11048,2,-28793,-28794,1
2132,-28670,-28669,-1,-165,-165,0
2133,-19995,-19995,0,13546,13544,2
2134,6323,6318,5,16740,16743,-3
2135,22925,22929,-4,23651,23654,-3
2136,23893,23897,-4,13025,13019,6
2137,17615,17606,9,-20928,-20920,-8
2138,1053,1063,-10,-36539,-36540,1
2139,-22312,-22309,-3,-14570,-14585,15
2140,-27925,-27948,23,9364,9387,-23
2141,-7092,-7063,-29,15007,14995,12
2142,16673,16656,17,20362,20342,20
2143,24871,24956,-85,21934,22027,-93
2144,20499,21438,-939,-2558,-2591,33
2145,7823,9386,-1563,-32587,-32915,328
2146,-12261,-11562,-699,-26645,-27213,568
2147,-26052,-26576,524,4460,3462,998
2148,-15093,-16013,920,19288,18424,864
2149,11349,10463,886,14916,15553,-637
2150,24273,23912,361,10250,12187,-1937
2151,15587,16331,-744,656,2056,-1400
2152,-370,1115,-1485,-20117,-20018,-99
2153,-13373,-12188,-1185,-28291,-28777,486
2154,-21142,-20992,-150,-3372,-4249,877
2155,-15811,-16616,805,27074,25707,1367
2156,7109,5931,1178,24831,24257,574
2157,26965,26153,812,1922,3159,-1237
2158,19447,19681,-234,-10590,-8842,-1748
2159,-5988,-5089,-899,-16220,-15411,-809
2160,-22673,-22209,-464,-23724,-23604,-120
2161,-24076,-24102,26,-12829,-12818,-11
2162,-17551,-17540,-11,20765,20757,8
2163,-1007,-987,-20,36527,36525,2
2164,22161,22134,27,14693,14701,-8
2165,28034,28050,-16,-9505,-9507,2
2166,7106,7105,1,-14957,-14955,-2
2167,-16834,-16839,5,-20251,-20253,2
2168,-24742,-24731,-11,-22217,-22216,-1
2169,-21665,-21682,17,2865,2867,-2
2170,-10860,-10848,-12,33919,33908,11
2171,11059,11064,-5,28729,28742,-13
2172,28692,28659,33,154,156,-2
2173,19868,19914,-46,-13494,-13520,26
2174,-6222,-6239,17,-16825,-16785,-40
2175,-22905,-22961,56,-23576,-23589,13
2176,-24127,-23994,-133,-12986,-13031,45
2177,-16994,-17314,320,20540,20823,-283
2178,-316,-1283,967,36024,36588,-564
2179,21119,20899,220,12133,13142,-1009
2180,24148,25220,-1072,-15516,-13646,-1870
2181,997,2333,-1336,-18330,-17133,-1197
2182,-21606,-20791,-815,-10230,-11743,1513
2183,-21002,-21371,369,-3078,-5886,2808
2184,-3134,-5232,2098,10702,9603,1099
2185,14294,11649,2645,25406,26323,-917
2186,20891,19959,932,15266,16653,-1387
2187,16972,17943,-971,-19939,-18885,-1054
2188,1144,2027,-883,-36598,-36015,-583
2189,-22014,-22010,-4,-14685,-14569,-116
2190,-28141,-28193,52,9546,9497,49
2191,-7099,-7024,-75,14903,14920,-17
2192,16870,16823,47,20240,20257,-17
2193,24682,24681,1,22220,22199,21
2194,21639,21684,-45,-2866,-2860,-6
2195,10891,10844,47,-33928,-33904,-24
2196,-11077,-11066,-11,-28696,-28729,33
2197,-28726,-28678,-48,-159,-154,-5
2198,-19784,-19865,81,13436,13484,-48
2199,6149,6197,-48,16897,16812,85
2200,22845,22901,-56,23511,23555,-44
2201,24265,24136,129,12930,12995,-65
2202,16134,17004,-870,-19870,-20628,758
2203,-1200,678,-1878,-34911,-36280,1369
2204,-20893,-20350,-543,-10354,-11912,1558
2205,-22098,-23386,1288,18656,16427,2229
2206,1635,-14,1649,20005,18484,1521
2207,23783,22680,1103,6805,8302,-1497
2208,19649,20445,-796,-3040,150,-3190
2209,-2996,-130,-2866,-13497,-11888,-1609
2210,-20981,-18640,-2341,-23473,-23868,395
2211,-24209,-23668,-541,-12628,-13226,598
2212,-17465,-17479,14,20640,20582,58
2213,-914,-860,-54,36499,36541,-42
2214,22033,21996,37,14745,14730,15
2215,28050,28052,-2,-9559,-9573,14
2216,7147,7171,-24,-14934,-14925,-9
2217,-16862,-16895,33,-20218,-20188,-30
2218,-24776,-24752,-24,-22215,-22282,67
2219,-21520,-21515,-5,2840,2884,-44
2220,-10938,-10981,43,33943,33994,-51
2221,10888,10985,-97,28725,28564,161
2222,28782,29047,-265,-911,82,-993
2223,17944,18744,-800,-15729,-13541,-2188
2224,-10476,-8989,-1487,-14107,-14193,86
2225,-23590,-23064,-526,-9702,-13131,3429
2226,-13239,-15344,2105,1151,-1931,3082
2227,6663,2846,3817,19055,18811,244
2228,20195,17023,3172,24097,25480,-1383
2229,20831,19662,1169,-1807,-689,-1118
2230,10294,10495,-201,-33690,-33402,-288
2231,-10874,-10690,-184,-28961,-29021,60
2232,-28552,-28637,85,-70,-31,-39
2233,-20109,-20105,-4,13541,13563,-22
2234,6335,6373,-38,16690,16620,70
2235,22975,22955,20,23614,23680,-66
2236,23830,23800,30,13026,13034,-8
2237,17454,17512,-58,-20811,-20930,119
2238,1366,1316,50,-36726,-36541,-185
2239,-21837,-22485,648,-13709,-14372,663
2240,-26329,-27676,1347,13126,10536,2590
2241,-1874,-3881,2007,16628,15130,1498
2242,21850,19994,1856,9131,11747,-2616
2243,19856,20509,-653,963,5143,-4180
2244,-807,2834,-3641,-11849,-10231,-1618
2245,-19661,-16241,-3420,-23220,-24220,1000
2246,-24229,-23186,-1043,-12577,-13649,1072
2247,-17437,-17467,30,20617,20478,139
2248,-915,-837,-78,36501,36582,-81
2249,22085,22025,60,14697,14684,13
2250,28008,28004,4,-9464,-9505,41
2251,7027,7127,-100,-14968,-14954,-14
2252,-16529,-16700,171,-20367,-20284,-83
2253,-25117,-24981,-136,-21899,-22061,162
2254,-21501,-21527,26,2449,2688,-239
2255,-8607,-10202,1595,32614,33830,-1216
2256,11023,9712,1311,26417,27964,-1547
2257,23390,24674,-1284,-8738,-5973,-2765
2258,10235,12589,-2354,-26085,-22533,-3552
2259,-18014,-16327,-1687,-12003,-12160,157
2260,-26280,-25390,-890,6452,2500,3952
2261,-6414,-6417,3,14174,11768,2406
2262,16474,16216,258,20802,20817,-15
2263,24777,24843,-66,21859,21830,29
2264,21733,21771,-38,-2832,-2915,83
2265,10775,10725,50,-33854,-33754,-100
2266,-10996,-10998,2,-28647,-28707,60
2267,-28814,-28769,-45,-258,-231,-27
2268,-19657,-19682,25,13306,13293,13
2269,6339,6056,283,16449,17288,-839
2270,21703,21971,-268,18407,21621,-3214
2271,17624,20063,-2439,5975,9421,-3446
2272,305,5047,-4742,-18275,-18190,-85
2273,-15781,-11620,-4161,-26306,-28756,2450
2274,-19619,-18930,-689,435,-1658,2093
2275,-10644,-11990,1346,33489,32363,1126
2276,10711,10153,558,28896,28449,447
2277,28738,28857,-119,66,64,2
2278,19878,19909,-31,-13428,-13432,4
2279,-6214,-6291,77,-16889,-16843,-46
2280,-22806,-22853,47,-23516,-23558,42
2281,-24378,-24134,-244,-12855,-12923,68
2282,-16392,-17040,648,19994,20536,-542
2283,212,-1473,1685,35715,36688,-973
2284,19036,19240,-204,9713,11927,-2214
2285,19755,22487,-2732,-22926,-18929,-3997
2286,-5610,-2658,-2952,-21496,-19743,-1753
2287,-27727,-25582,-2145,496,-2033,2529
2288,-19220,-18224,-996,12387,10052,2335
2289,6337,6281,56,17165,17077,88
2290,22678,22580,98,23621,23735,-114
2291,24089,24176,-87,12762,12658,104
2292,17390,17399,-9,-20616,-20667,51
2293,1261,1191,70,-36668,-36535,-133
2294,-22204,-22331,127,-14302,-14540,238
2295,-27384,-27937,553,11785,9581,2204
2296,-2271,-4346,2075,15434,13901,1533
2297,22150,19742,2408,7728,11170,-3442
2298,18505,19415,-910,-1621,3937,-5558
2299,-3972,-201,-3771,-13853,-11219,-2634
2300,-21865,-19420,-2445,-23553,-23260,-293
2301,-24479,-24227,-252,-12544,-12495,-49
2302,-17303,-17400,97,20689,20683,6
2303,-1081,-970,-111,36437,36424,13
2304,22169,22153,16,14567,14572,-5
2305,28047,27977,70,-9088,-9097,9
2306,6229,6881,-652,-14607,-15203,596
2307,-17155,-16181,-974,-15789,-19015,3226
2308,-20373,-21908,1535,-10234,-15670,5436
2309,-4287,-9267,4980,8331,5551,2780
2310,15985,10757,5228,23902,25593,-1691
2311,23369,20560,2809,13346,15499,-2153
2312,17393,16634,759,-20639,-20285,-354
2313,937,921,16,-36479,-36612,133
2314,-22163,-22136,-27,-14514,-14443,-71
2315,-27937,-27943,6,9089,9166,-77
2316,-6952,-6977,25,15214,15067,147
2317,16101,16260,-159,20173,20640,-467
2318,22979,24634,-1655,18302,20730,-2428
2319,12157,16813,-4656,-3975,-2026,-1949
2320,-7525,-1448,-6077,-26551,-28345,1794
2321,-18684,-15401,-3283,-16811,-20015,3204
2322,-16121,-16570,449,20095,18763,1332
2323,-913,-1871,958,36664,36554,110
2324,22126,22223,-97,14358,14318,40
2325,27916,28031,-115,-9132,-9187,55
2326,6982,6816,166,-15054,-14996,-58
2327,-16237,-16173,-64,-20687,-20630,-57
2328,-24751,-25361,610,-20749,-21348,599
2329,-16550,-20360,3810,1854,1574,280
2330,2368,-3750,6118,27855,29794,-1939
2331,15871,13228,2643,19393,22680,-3287
2332,16136,18409,-2273,-19202,-16606,-2596
2333,1498,3623,-2125,-36644,-35346,-1298
2334,-22179,-22207,28,-14252,-14004,-248
2335,-27970,-28108,138,9089,9079,10
2336,-6896,-6683,-213,15018,15005,13
2337,16182,16085,97,20727,20649,78
2338,24836,25367,-531,20770,21320,-550
2339,16904,20554,-3650,-1755,-1605,-150
2340,-2111,3998,-6109,-27790,-29960,2170
2341,-15905,-13066,-2839,-19463,-22864,3401
2342,-16259,-18481,2222,19185,16533,2652
2343,-1545,-3708,2163,36642,35265,1377
2344,22166,22231,-65,14183,13945,238
2345,27975,28045,-70,-9014,-9030,16
2346,6869,6697,172,-15043,-15027,-16
2347,-16188,-16048,-140,-20825,-20695,-130
2348,-24005,-25384,1379,-20042,-21205,1163
2349,-14175,-19093,4918,2485,1306,1179
2350,5879,-753,6632,26670,28697,-2027
2351,17976,14565,3411,17415,20967,-3552
2352,15877,16735,-858,-20171,-18573,-1598
2353,905,2022,-1117,-36628,-36611,-17
2354,-22045,-22260,215,-14208,-14144,-64
2355,-28001,-27970,-31,8845,9007,-162
2356,-6912,-6828,-84,15302,15014,288
2357,16071,16139,-68,19977,20830,-853
2358,21749,24179,-2430,16431,20155,-3724
2359,8784,14519,-5735,-5080,-2302,-2778
2360,-12349,-5638,-6711,-24651,-26684,2033
2361,-22574,-17881,-4693,-14357,-17543,3186
2362,-17371,-15841,-1530,20714,20172,542
2363,-841,-900,59,36339,36616,-277
2364,21948,22012,-64,14511,14182,329
2365,28090,28012,78,-8986,-8798,-188
2366,6680,6912,-232,-14973,-15356,383
2367,-16867,-16082,-785,-15418,-19613,4195
2368,-19078,-21013,1935,-8293,-15150,6857
2369,-1017,-6852,5835,9723,5964,3759
2370,19301,14245,5056,23231,24104,-873
2371,24461,23211,1250,12308,13639,-1331
2372,17043,17285,-242,-20534,-20697,163
2373,1219,909,310,-36373,-36310,-63
2374,-22074,-21953,-121,-14770,-14604,-166
2375,-28220,-28120,-100,10165,9053,1112
2376,-3034,-5603,2569,13705,14051,-346
2377,21462,18408,3054,7244,12534,-5290
2378,17011,18282,-1271,-2482,4842,-7324
2379,-5434,-2105,-3329,-15758,-11743,-4015
2380,-22560,-21551,-1009,-23884,-23508,-376
2381,-24526,-24730,204,-12074,-12141,67
2382,-16866,-16876,10,19894,20249,-355
2383,-1676,-1414,-262,37018,36572,446
2384,20322,21940,-1618,13212,14578,-1366
2385,24532,27533,-3001,-18230,-13073,-5157
2386,-3442,464,-3906,-17877,-15375,-2502
2387,-27843,-24179,-3664,894,-2700,3594
2388,-18462,-17231,-1231,11845,8638,3207
2389,6117,6007,110,17755,17720,35
2390,22185,22388,-203,23240,23446,-206
2391,25180,24806,374,12452,12246,206
2392,15238,16416,-1178,-18622,-19607,985
2393,-2335,904,-3239,-34506,-36961,2455
2394,-16695,-17263,568,-5973,-9785,3812
2395,-14330,-18639,4309,31294,26345,4949
2396,9417,7727,1690,27416,23765,3651
2397,29325,29844,-519,27,-809,836
2398,19371,19079,292,-12809,-12661,-148
2399,-6150,-6099,-51,-17715,-17636,-79
2400,-21657,-22171,514,-21767,-23040,1273
2401,-18855,-23149,4294,-9034,-11929,2895
2402,537,-6995,7532,16281,16215,66
2403,19427,12641,6786,24138,27823,-3685
2404,21500,18434,3066,-2257,-121,-2136
2405,10306,9832,474,-33728,-34028,300
2406,-10550,-10635,85,-28643,-28461,-182
2407,-29010,-28717,-293,-192,-272,80
2408,-18710,-19791,1081,13373,13074,299
2409,11429,7783,3646,10968,14604,-3636
2410,22381,21166,1215,3506,11512,-8006
2411,6120,9214,-3094,-9232,-2578,-6654
2412,-15450,-13311,-2139,-21454,-19545,-1909
2413,-25491,-25429,-62,-20964,-21168,204
2414,-21607,-21621,14,2493,2753,-260
2415,-9727,-10183,456,33184,33197,-13
2416,7768,9280,-1512,28681,29524,-843
2417,21305,26419,-5114,-10754,-5884,-4870
2418,8207,12738,-4531,-30049,-23838,-6211
2419,-22130,-20276,-1854,-11189,-9153,-2036
2420,-28416,-27504,-912,8757,8146,611
2421,-6179,-5979,-200,14922,14869,53
2422,15757,15513,244,21078,21078,0
2423,24180,25494,-1314,20006,20881,-875
2424,14833,19719,-4886,-2036,-1206,-830
2425,-7283,620,-7903,-25598,-28470,2872
2426,-20458,-14305,-6153,-16238,-20394,4156
2427,-16759,-15288,-1471,20542,19474,1068
2428,-1027,-1205,178,36485,36663,-178
2429,21923,21878,45,14421,14154,267
2430,28267,28286,-19,-9014,-8903,-111
2431,3708,6595,-2887,-12448,-14810,2362
2432,-20877,-16908,-3969,-7125,-14493,7368
2433,-16599,-17537,938,2546,-5643,8189
2434,5390,2108,3282,16163,12195,3968
2435,22367,21725,642,23668,23298,370
2436,24989,24894,95,11992,12026,-34
2437,16200,16458,-258,-19385,-19673,288
2438,593,2125,-1532,-36879,-37257,378
2439,-16606,-18439,1833,-8958,-12141,3183
2440,-17047,-22056,5009,29314,22271,7043
2441,8432,6428,2004,26437,20564,5873
2442,29650,30214,-564,31,-1551,1582
2443,19250,18942,308,-12698,-12367,-331
2444,-6190,-6244,54,-17798,-17862,64
2445,-20936,-21699,763,-20188,-22844,2656
2446,-15780,-21302,5522,-6152,-10827,4675
2447,5838,-2528,8366,16432,15697,735
2448,23055,18092,4963,21376,24813,-3437
2449,21835,21227,608,-2989,-1902,-1087
2450,10141,10309,-168,-33163,-33693,530
2451,-10010,-10384,374,-29596,-28936,-660
2452,-28392,-29266,874,3425,383,3042
2453,-15017,-17866,2849,20457,14795,5662
2454,19108,14704,4404,7964,8407,-443
