idx,rtl_i,py_i,err_i,rtl_q,py_q,err_q
2336,261,272,-11,-78,-243,165
2337,141,398,-257,94,32,62
2338,218,231,-13,-34,-421,387
2339,1045,-197,1242,-515,-676,161
2340,1327,117,1210,-508,-576,68
2341,635,561,74,-175,-490,315
2342,-109,112,-221,143,222,-79
2343,-644,-485,-159,-16,537,-553
2344,-765,-485,-280,-713,-605,-108
2345,-232,-363,131,-905,-1175,270
2346,490,-408,898,-500,-88,-412
2347,789,-359,1148,-170,690,-860
2348,252,-75,327,244,456,-212
2349,-421,419,-840,713,747,-34
2350,-163,593,-756,1011,1554,-543
2351,97,10,87,1118,1221,-103
2352,-441,-318,-123,733,86,647
2353,-536,323,-859,200,-124,324
2354,94,700,-606,73,249,-176
2355,335,273,62,-222,-156,-66
2356,42,48,-6,-652,-734,82
2357,-309,4,-313,-205,-182,-23
2358,-516,-445,-71,455,695,-240
2359,-402,-665,263,270,642,-372
2360,-126,-116,-10,254,444,-190
2361,-121,422,-543,726,428,298
2362,-302,58,-360,370,-406,776
2363,-362,-881,519,-344,-983,639
2364,-341,-1202,861,-72,11,-83
2365,-225,-620,395,436,715,-279
2366,-8,-88,80,289,125,164
2367,178,-13,191,298,146,152
2368,429,-162,591,576,977,-401
2369,648,-417,1065,58,962,-904
2370,595,-228,823,-529,118,-647
2371,352,454,-102,115,-477,592
2372,-19,719,-738,686,-467,1153
2373,-122,523,-645,27,-380,407
2374,379,431,-52,-574,-583,9
2375,759,507,252,-205,-421,216
2376,737,674,63,462,-173,635
2377,733,593,140,481,-691,1172
2378,418,158,260,-271,-792,521
2379,-117,-145,28,-859,21,-880
2380,-365,-279,-86,-698,392,-1090
2381,-620,-301,-319,-276,286,-562
2382,-422,132,-554,-159,-45,-114
2383,414,697,-283,-172,-567,395
2384,229,661,-432,127,-240,367
2385,-677,284,-961,394,378,16
2386,-353,264,-617,103,-116,219
2387,319,284,35,-338,-816,478
2388,285,9,276,-281,-877,596
2389,296,-136,432,-4,-976,972
2390,-52,-343,291,-403,-1136,733
2391,-470,-552,82,-1234,-987,-247
2392,170,-199,369,-1404,-817,-587
2393,458,-200,658,-1159,-610,-549
2394,103,-570,673,-1070,-274,-796
2395,593,84,509,-781,-395,-386
2396,572,627,-55,-418,-544,126
2397,-479,214,-693,-64,349,-413
2398,-570,538,-1108,619,841,-222
2399,-78,1172,-1250,823,-474,1297
2400,60,700,-640,-58,-1226,1168
2401,128,209,-81,-831,-134,-697
2402,-287,345,-632,-614,493,-1107
2403,-518,115,-633,-60,170,-230
2404,218,-516,734,-83,-64,-19
2405,517,-548,1065,-813,-592,-221
2406,-149,59,-208,-1196,-677,-519
2407,-704,190,-894,-710,12,-722
2408,-1000,-380,-620,-598,-225,-373
2409,-1224,-488,-736,-736,-428,-308
2410,-944,123,-1067,249,719,-470
2411,-237,403,-640,1009,1037,-28
2412,122,291,-169,238,101,137
2413,57,410,-353,-518,-400,-118
2414,108,334,-226,-519,-538,19
2415,287,227,60,-187,-362,175
2416,293,718,-425,350,-2,352
2417,-62,651,-713,288,-407,695
2418,-521,-42,-479,-234,-891,657
2419,-508,252,-760,-75,-477,402
2420,-126,545,-671,281,51,230
2421,180,-166,346,131,-47,178
2422,246,-260,506,-110,-515,405
2423,145,66,79,-321,-955,634
2424,400,-347,747,-513,-1285,772
2425,801,-318,1119,-474,-1160,686
2426,625,432,193,-285,-277,-8
2427,442,750,-308,-2,359,-361
2428,531,786,-255,401,226,175
2429,201,728,-527,538,345,193
2430,-144,379,-523,274,578,-304
2431,18,286,-268,350,263,87
2432,106,483,-377,657,14,643
2433,-290,449,-739,95,-6,101
2434,-936,224,-1160,-506,89,-595
2435,-1185,66,-1251,118,650,-532
2436,-742,186,-928,704,957,-253
2437,-315,327,-642,320,410,-90
2438,-300,-38,-262,-260,-77,-183
2439,-194,-301,107,-636,-265,-371
2440,44,47,-3,-450,-652,202
2441,155,155,0,242,-557,799
2442,457,99,358,449,136,313
2443,782,542,240,245,252,-7
2444,318,570,-252,282,252,30
2445,-659,88,-747,473,817,-344
2446,-886,463,-1349,717,485,232
2447,96,1073,-977,697,-570,1267
2448,946,548,398,252,-388,640
2449,343,-253,596,-40,324,-364
2450,-407,-469,62,-84,299,-383
2451,-54,-713,659,-196,149,-345
2452,111,-869,980,-573,-168,-405
2453,-271,-228,-43,-1048,-708,-340
2454,-382,331,-713,-835,-665,-170
2455,-375,-271,-104,-550,-451,-99
2456,-6,-904,898,-1279,-517,-762
2457,657,-451,1108,-1390,-277,-1113
2458,744,26,718,-112,100,-212
2459,392,-98,490,366,297,69
2460,38,136,-98,28,394,-366
2461,148,776,-628,525,-8,533
2462,1011,943,68,667,-644,1311
2463,1685,804,881,-480,-636,156
2464,1506,784,722,-805,-130,-675
2465,669,396,273,-26,159,-185
2466,0,-259,259,-311,-3,-308
2467,416,-182,598,-926,-233,-693
2468,627,434,193,-233,-175,-58
2469,-312,611,-923,359,88,271
2470,-508,594,-1102,230,429,-199
2471,358,1047,-689,606,404,202
2472,776,1447,-671,945,-82,1027
2473,813,915,-102,281,-168,449
2474,918,-80,998,-582,-7,-575
2475,890,-531,1421,-777,-210,-567
2476,405,-630,1035,-500,-93,-407
2477,-300,-648,348,-185,301,-486
2478,-270,-296,26,116,161,-45
2479,-49,-90,41,386,94,292
2480,-622,-164,-458,634,539,95
2481,-715,254,-969,916,505,411
2482,212,702,-490,715,-345,1060
2483,651,528,123,-165,-908,743
2484,249,372,-123,-702,-532,-170
2485,-145,246,-391,-392,-59,-333
2486,48,-203,251,89,-181,270
2487,776,-87,863,204,-478,682
2488,1049,691,358,-144,-685,541
2489,554,901,-347,-521,-757,236
2490,442,747,-305,-282,-559,277
2491,889,908,-19,214,-499,713
2492,723,601,122,325,-538,863
2493,108,-90,198,310,-159,469
2494,200,-64,264,381,61,320
2495,500,227,273,294,-84,378
2496,177,122,55,209,244,-35
2497,206,187,19,404,611,-207
2498,608,384,224,620,527,93
2499,-101,88,-189,490,711,-221
2500,-952,-308,-644,56,683,-627
2501,-705,-432,-273,-213,56,-269
2502,-1124,-677,-447,121,210,-89
2503,-1926,-513,-1413,665,867,-202
2504,-685,506,-1191,643,700,-57
2505,1003,924,79,310,486,-176
2506,1066,335,731,259,373,-114
2507,984,170,814,152,-504,656
2508,928,183,745,-211,-1015,804
2509,23,-303,326,-295,-459,164
2510,-387,-330,-57,22,95,-73
2511,59,238,-179,347,285,62
2512,263,466,-203,298,82,216
2513,288,-52,340,-409,-348,-61
2514,84,-1010,1094,-1147,-247,-900
2515,-446,-1064,618,-717,8,-725
2516,-615,-39,-576,257,-228,485
2517,-656,54,-710,214,-502,716
2518,-795,-780,-15,-302,-694,392
2519,-422,-743,321,-168,-769,601
2520,-85,-196,111,406,-250,656
2521,-342,29,-371,1021,370,651
2522,-394,272,-666,1054,387,667
2523,36,562,-526,372,154,218
2524,661,640,21,-46,-356,310
2525,923,90,833,-280,-1234,954
2526,-171,-949,778,-563,-1160,597
2527,-1440,-1358,-82,-343,172,-515
2528,-802,-1136,334,-447,814,-1261
2529,328,-1093,1421,-1176,-7,-1169
2530,141,-1030,1171,-1293,-875,-418
2531,-343,-728,385,-982,-712,-270
2532,-597,-554,-43,-674,22,-696
2533,-742,-736,-6,-159,219,-378
2534,-414,-1031,617,-95,-159,64
2535,-401,-1204,803,-251,-174,-77
2536,-832,-1464,632,158,277,-119
2537,-483,-1509,1026,256,499,-243
2538,32,-918,950,-243,338,-581
2539,-313,-246,-67,-221,333,-554
2540,-372,210,-582,229,619,-390
2541,374,481,-107,328,602,-274
2542,529,212,317,148,180,-32
2543,-99,-414,315,-388,-255,-133
2544,-267,-824,557,-1097,-482,-615
2545,-69,-709,640,-740,-168,-572
2546,-63,-15,-48,449,361,88
2547,442,706,-264,755,350,405
2548,1214,694,520,345,109,236
2549,967,22,945,165,-142,307
2550,379,-267,646,-102,-465,363
2551,708,124,584,-331,-122,-209
2552,821,-37,858,-106,540,-646
2553,-22,-626,604,259,387,-128
2554,-262,-262,0,642,-11,653
2555,89,146,-57,648,186,462
2556,-273,-198,-75,-22,599,-621
2557,-258,171,-429,-357,537,-894
2558,637,802,-165,-103,-7,-96
2559,429,191,238,-5,100,-105
2560,-805,-610,-195,348,834,-486
2561,-1004,-634,-370,941,604,337
2562,-143,-225,82,728,-4,732
2563,348,133,215,-105,184,-289
2564,158,-227,385,-743,122,-865
2565,109,-409,518,-732,-254,-478
2566,324,466,-142,40,-60,100
2567,232,634,-402,596,113,483
2568,27,-299,326,144,65,79
2569,-181,-655,474,-464,192,-656
2570,-520,-532,12,-403,153,-556
2571,-210,-407,197,-128,-103,-25
2572,542,-230,772,-138,-129,-9
2573,568,-444,1012,-65,52,-117
2574,473,-385,858,120,-267,387
2575,821,267,554,-238,-1155,917
2576,507,104,403,-794,-1368,574
2577,-396,-700,304,-811,-776,-35
2578,-671,-776,105,-758,-561,-197
2579,-343,-359,16,-753,-397,-356
2580,74,-286,360,-182,227,-409
2581,415,-692,1107,215,181,34
2582,500,-740,1240,-339,-621,282
2583,486,81,405,-572,-832,260
2584,296,413,-117,48,-400,448
2585,-326,-54,-272,87,-149,236
2586,-375,358,-733,-395,-273,-122
2587,628,1190,-562,-370,-596,226
2588,1014,751,263,-488,-647,159
2589,138,-279,417,-1086,-428,-658
2590,-500,-525,25,-1398,-786,-612
2591,-404,-142,-262,-1199,-1189,-10
2592,-463,-28,-435,-409,-254,-155
2593,-630,-395,-235,515,926,-411
2594,-211,-624,413,383,538,-155
2595,247,-601,848,-524,-514,-10
2596,-104,-464,360,-664,-523,-141
2597,-477,214,-691,40,298,-258
2598,-102,825,-927,312,810,-498
2599,88,466,-378,45,846,-801
2600,-324,128,-452,92,817,-725
2601,-209,399,-608,168,373,-205
2602,663,349,314,-392,-465,73
2603,930,-18,948,-1001,-572,-429
2604,102,-147,249,-836,-176,-660
2605,-471,-206,-265,-377,-465,88
2606,-386,-490,104,-412,-667,255
2607,-958,-958,0,-314,112,-426
2608,-1704,-993,-711,379,675,-296
2609,-1023,-492,-531,722,436,286
2610,-21,-260,239,580,338,242
2611,61,-40,101,551,506,45
2612,430,688,-258,590,578,12
2613,1150,1223,-73,989,984,5
2614,929,1344,-415,1643,1599,44
2615,493,958,-465,1389,1443,-54
2616,739,-364,1103,250,688,-438
2617,631,-1143,1774,-385,423,-808
2618,-12,-124,112,9,540,-531
2619,-315,674,-989,546,310,236
2620,-574,-162,-412,278,-51,329
2621,-671,-785,114,-446,-152,-294
2622,66,-131,197,-569,-119,-450
2623,521,273,248,-228,-129,-99
2624,41,-78,119,-283,-319,36
2625,-137,57,-194,-174,-443,269
2626,96,555,-459,664,-70,734
2627,43,612,-569,984,407,577
2628,90,746,-656,459,430,29
2629,444,1002,-558,214,318,-104
2630,625,752,-127,118,390,-272
2631,470,369,101,-180,273,-453
2632,302,71,231,-307,-26,-281
2633,318,-461,779,-408,188,-596
2634,303,-568,871,-395,628,-1023
2635,256,346,-90,-10,469,-479
2636,207,1123,-916,240,305,-65
2637,-147,572,-719,38,467,-429
2638,-447,-453,6,-363,106,-469
2639,-235,-648,413,-571,-338,-233
2640,-183,-307,124,-439,-96,-343
2641,-652,-293,-359,-305,-44,-261
2642,-906,-558,-348,-336,-572,236
2643,-654,-429,-225,-382,-687,305
2644,-484,-59,-425,-281,-77,-204
2645,-656,-378,-278,215,576,-361
2646,-587,-835,248,912,877,35
2647,65,-444,509,1040,735,305
2648,573,-324,897,234,191,43
2649,287,-883,1170,-494,17,-511
2650,-227,-739,512,-92,597,-689
2651,-187,-167,-20,384,898,-514
2652,299,-7,306,91,613,-522
2653,721,225,496,376,605,-229
2654,601,311,290,1248,647,601
2655,-111,-17,-94,1034,267,767
2656,-450,-45,-405,67,137,-70
2657,14,105,-91,-286,270,-556
2658,152,111,41,27,84,-57
2659,-325,293,-618,450,198,252
2660,-353,217,-570,580,806,-226
2661,-9,-362,353,373,693,-320
2662,-137,-533,396,139,-8,147
2663,-340,-65,-275,146,-21,167
2664,41,301,-260,316,277,39
2665,463,428,35,44,80,-36
2666,313,699,-386,-560,-96,-464
2667,56,712,-656,-508,4,-512
2668,210,-118,328,-298,-82,-216
2669,398,-922,1320,-670,-236,-434
2670,251,-888,1139,-648,-233,-415
2671,55,-809,864,-289,-354,65
2672,-30,-743,713,-333,-373,40
2673,-210,43,-253,-54,69,-123
2674,-641,506,-1147,351,369,-18
2675,-1170,-207,-963,194,123,71
2676,-1051,-450,-601,180,-297,477
2677,-32,609,-641,262,-659,921
2678,719,1065,-346,-55,-709,654
2679,735,265,470,-250,-358,108
2680,756,160,596,-86,-90,4
2681,490,981,-491,193,-135,328
2682,-155,1078,-1233,255,-153,408
2683,-88,562,-650,-18,31,-49
2684,250,247,3,-212,9,-221
2685,-16,33,-49,-444,-412,-32
2686,-180,-6,-174,-853,-622,-231
2687,-319,-162,-157,-788,-481,-307
2688,-647,-768,121,-327,-388,61
2689,-276,-995,719,-7,-135,128
2690,13,-628,641,134,94,40
2691,-506,-346,-160,-38,-180,142
2692,-321,65,-386,-130,-167,37
2693,493,662,-169,268,487,-219
2694,637,751,-114,292,553,-261
2695,575,558,17,-243,-263,20
2696,209,395,-186,-310,-673,363
2697,-838,-193,-645,-11,-205,194
2698,-958,-534,-424,82,142,-60
2699,-17,0,-17,280,-135,415
2700,264,161,103,316,-422,738
2701,299,-394,693,-285,-451,166
2702,608,-643,1251,-632,-379,-253
2703,301,-391,692,-384,-368,-16
2704,126,161,-35,-348,-496,148
2705,694,229,465,-80,-151,71
2706,834,-620,1454,411,232,179
2707,683,-829,1512,-365,-778,413
2708,997,65,932,-1278,-1765,487
2709,1018,477,541,-362,-882,520
2710,441,-105,546,421,132,289
2711,215,-886,1101,-608,-14,-594
2712,432,-832,1264,-1205,-88,-1117
2713,198,10,188,-7,280,-287
2714,-151,273,-424,858,203,655
2715,74,76,-2,67,-384,451
2716,134,462,-328,-443,-493,50
2717,186,934,-748,165,0,165
2718,853,935,-82,31,-25,56
2719,791,567,224,-598,-585,-13
2720,3,-108,111,-248,-592,344
2721,141,-606,747,-50,53,-103
2722,378,-817,1195,-397,601,-998
2723,-195,-1039,844,131,790,-659
2724,-426,-862,436,729,665,64
2725,-140,-364,224,-20,-61,41
2726,276,-393,669,-957,-912,-45
2727,662,-661,1323,-785,-825,40
2728,193,-266,459,-74,-278,204
2729,-403,415,-818,469,101,368
2730,-65,465,-530,880,825,55
2731,-45,119,-164,916,1281,-365
2732,-393,143,-536,313,792,-479
2733,-112,357,-469,-315,211,-526
2734,-81,296,-377,-515,-299,-216
2735,-132,78,-210,-605,-825,220
2736,367,-210,577,-433,-680,247
2737,215,-334,549,61,-131,192
2738,-283,-152,-131,-6,245,-251
2739,-159,-331,172,-603,510,-1113
2740,-191,-503,312,-537,509,-1046
2741,-169,353,-522,235,178,57
2742,380,985,-605,481,-374,855
2743,610,483,127,-152,-661,509
2744,434,156,278,-416,126,-542
2745,38,-9,47,165,1021,-856
2746,-486,-413,-73,260,607,-347
2747,-351,-352,1,-200,43,-243
2748,204,-509,713,107,446,-339
2749,436,-868,1304,594,654,-60
2750,584,-164,748,90,108,-18
2751,596,323,273,-427,-101,-326
2752,410,-233,643,-174,233,-407
2753,261,-100,361,-139,346,-485
2754,-196,443,-639,-328,433,-761
2755,-697,4,-701,26,636,-610
2756,-581,-602,21,158,468,-310
2757,-183,-592,409,-36,523,-559
2758,5,-497,502,408,966,-558
2759,-215,-443,228,729,696,33
2760,-477,-108,-369,349,130,219
2761,-293,245,-538,280,231,49
2762,-408,168,-576,508,329,179
2763,-648,-89,-559,342,30,312
2764,247,-63,310,-1,-143,142
2765,1035,130,905,-128,-204,76
2766,502,129,373,-137,-280,143
2767,17,34,-17,-92,-172,80
2768,-59,208,-267,338,-180,518
2769,-332,355,-687,884,-302,1186
2770,-347,-18,-329,768,64,704
2771,63,-320,383,157,26,131
2772,530,67,463,-182,-803,621
2773,743,520,223,214,-496,710
2774,612,360,252,488,-57,545
2775,316,-79,395,-659,-1665,1006
2776,-126,-42,-84,-1664,-2291,627
2777,-123,461,-584,-785,-370,-415
2778,450,686,-236,176,548,-372
2779,84,420,-336,213,53,160
2780,-783,-154,-629,62,9,53
2781,-373,-853,480,-730,-347,-383
2782,201,-1084,1285,-1266,-899,-367
2783,85,-801,886,-237,-514,277
2784,395,-558,953,613,14,599
2785,622,-201,823,234,11,223
2786,287,217,70,-66,-41,-25
2787,354,76,278,29,7,22
2788,481,-204,685,132,43,89
2789,265,225,40,390,241,149
2790,458,916,-458,772,687,85
2791,646,855,-209,745,542,203
2792,174,140,34,-175,-800,625
2793,-29,-341,312,-1065,-1659,594
2794,646,-346,992,-773,-845,72
2795,1284,-120,1404,-227,-195,-32
2796,1030,288,742,-27,-245,218
2797,336,502,-166,673,553,120
2798,94,-49,143,987,1041,-54
2799,269,-882,1151,-110,29,-139
2800,305,-868,1173,-821,-202,-619
2801,-36,-293,257,-170,630,-800
2802,-469,-383,-86,4,277,-273
2803,-146,-689,543,-669,-423,-246
2804,670,-382,1052,-489,-63,-426
2805,524,-495,1019,151,35,116
2806,-213,-1104,891,-231,-600,369
2807,-372,-822,450,-727,-959,232
2808,-484,-349,-135,-462,-725,263
2809,-809,-599,-210,-196,-5,-191
2810,-704,-320,-384,179,375,-196
2811,-113,439,-552,660,-220,880
2812,387,448,-61,530,-379,909
2813,211,470,-259,665,443,222
2814,64,862,-798,1338,667,671
2815,597,525,72,1028,484,544
2816,653,255,398,147,707,-560
2817,123,699,-576,66,248,-182
2818,-141,72,-213,32,-546,578
2819,-498,-1151,653,-604,-385,-219
2820,-550,-967,417,-914,-185,-729
2821,-115,-689,574,-650,-374,-276
2822,-242,-998,756,-573,-214,-359
2823,-565,-654,89,-562,-113,-449
2824,-988,-648,-340,-262,-261,-1
2825,-1781,-657,-1124,-351,-348,-3
2826,-1337,978,-2315,-725,-426,-299
2827,-168,1825,-1993,-228,-45,-183
2828,-318,623,-941,786,433,353
2829,-616,177,-793,952,-57,1009
2830,-137,398,-535,145,-719,864
2831,275,-177,452,-660,-625,-35
2832,984,-137,1121,-647,-394,-253
2833,1574,633,941,8,-167,175
2834,881,608,273,397,137,260
2835,7,486,-479,164,-89,253
2836,289,1044,-755,-86,-562,476
2837,1026,1090,-64,53,-427,480
2838,1163,454,709,88,-84,172
2839,589,266,323,-164,-197,33
2840,-86,322,-408,-168,-249,81
2841,71,127,-56,-78,-51,-27
2842,942,280,662,-360,-305,-55
2843,1093,842,251,-474,-670,196
2844,448,980,-532,15,-445,460
2845,212,348,-136,342,-171,513
2846,180,-343,523,11,-180,191
2847,-41,-354,313,-208,-330,122
2848,-55,-206,151,239,-511,750
2849,34,-260,294,774,69,705
2850,206,99,107,810,915,-105
2851,131,430,-299,372,483,-111
2852,-665,104,-769,-72,-87,15
2853,-830,-16,-814,115,238,-123
2854,170,246,-76,450,-132,582
2855,520,-9,529,-367,-912,545
2856,185,-445,630,-1681,-813,-868
2857,519,-282,801,-1571,-662,-909
2858,830,-17,847,-358,-383,25
2859,485,35,450,168,208,-40
2860,422,292,130,-256,-216,-40
2861,314,231,83,-565,-656,91
2862,-533,-219,-314,-443,123,-566
2863,-541,118,-659,-627,252,-879
2864,649,680,-31,-880,-369,-511
2865,728,446,282,-175,123,-298
2866,-287,321,-608,688,692,-4
2867,-708,248,-956,551,119,432
2868,-990,-379,-611,284,-110,394
2869,-1208,-210,-998,436,448,-12
2870,-267,819,-1086,230,413,-183
2871,749,712,37,-260,-83,-177
2872,158,-325,483,-224,46,-270
2873,-817,-484,-333,356,382,-26
2874,-186,115,-301,717,129,588
2875,979,463,516,498,-236,734
2876,474,413,61,248,-121,369
2877,-815,-133,-682,388,219,169
2878,-872,-576,-296,679,341,338
2879,-239,-48,-191,816,60,756
2880,-44,64,-108,495,-256,751
2881,44,-1038,1082,-299,-87,-212
2882,240,-1150,1390,-786,68,-854
2883,140,-59,199,-522,-457,-65
2884,-247,132,-379,-274,-1085,811
2885,-265,-132,-133,-321,-1051,730
2886,129,1,128,-83,-519,436
2887,-42,-316,274,6,-248,254
2888,-412,-383,-29,-424,-564,140
2889,141,391,-250,-314,-709,395
2890,569,109,460,377,-148,525
2891,185,-1166,1351,424,401,23
2892,208,-1205,1413,-171,1,-172
2893,407,-470,877,-601,-982,381
2894,-28,-322,294,-415,-789,374
2895,-412,-382,-30,159,604,-445
2896,-483,-634,151,85,647,-562
2897,-617,-906,289,-754,-967,213
2898,-717,-285,-432,-1088,-1768,680
2899,-506,651,-1157,-311,-930,619
2900,76,706,-630,520,155,365
2901,536,116,420,169,342,-173
2902,555,-136,691,-156,406,-562
2903,361,211,150,1033,1117,-84
2904,-119,351,-470,1691,1075,616
2905,-547,-64,-483,637,197,440
2906,-271,-362,91,-2,56,-58
2907,73,-363,436,-11,-97,86
2908,-368,-263,-105,-278,-697,419
2909,-921,127,-1048,41,-270,311
2910,-539,647,-1186,717,571,146
2911,182,678,-496,792,486,306
2912,80,240,-160,530,132,398
2913,-119,126,-245,262,64,198
2914,248,315,-67,117,135,-18
2915,170,72,98,1,248,-247
2916,-53,-232,179,-352,-11,-341
2917,402,0,402,-469,-424,-45
2918,696,535,161,-22,-239,217
2919,690,938,-248,351,-24,375
2920,695,376,319,107,-534,641
2921,353,-731,1084,-517,-1002,485
2922,399,-434,833,-741,-819,78
2923,1003,533,470,-188,-466,278
2924,764,6,758,202,-507,709
2925,-56,-840,784,-376,-914,538
2926,-178,-452,274,-782,-652,-130
2927,-21,87,-108,-60,448,-508
2928,-218,395,-613,645,787,-142
2929,-417,914,-1331,649,567,82
2930,-364,616,-980,520,925,-405
2931,58,-385,443,46,414,-368
2932,690,-255,945,-601,-860,259
2933,864,471,393,-473,-414,-59
2934,686,222,464,-282,371,-653
2935,738,8,730,-784,-679,-105
2936,685,657,28,-626,-1003,377
2937,312,930,-618,437,588,-151
2938,228,548,-320,590,1048,-458
2939,678,352,326,-111,107,-218
2940,1025,208,817,-62,26,-88
2941,709,-85,794,313,-66,379
2942,286,-184,470,-84,-1235,1151
2943,218,-356,574,-574,-1636,1062
2944,44,-567,611,-494,-691,197
2945,98,-183,281,-272,31,-303
2946,563,205,358,-80,44,-124
2947,345,34,311,23,-209,232
2948,-1,141,-142,-255,-487,232
2949,636,482,154,-524,-544,20
2950,851,243,608,-278,-432,154
2951,197,-81,278,163,-409,572
2952,144,204,-60,524,-271,795
2953,234,552,-318,678,195,483
2954,-303,327,-630,357,543,-186
2955,-733,115,-848,52,343,-291
2956,-859,500,-1359,155,-172,327
2957,-541,594,-1135,153,-428,581
2958,132,-65,197,92,-201,293
2959,52,-486,538,223,99,124
2960,-433,-422,-11,224,258,-34
2961,-261,-339,78,175,277,-102
2962,-61,-107,46,107,-6,113
2963,-197,45,-242,-139,-90,-49
2964,-164,-254,90,-408,-72,-336
2965,-141,-331,190,-868,-773,-95
2966,-520,165,-685,-1127,-1111,-16
2967,-1038,357,-1395,-662,-600,-62
2968,-615,-88,-527,-536,-721,185
2969,826,-366,1192,-814,-798,-16
2970,1211,-81,1292,-171,52,-223
2971,220,372,-152,601,472,129
2972,33,628,-595,594,640,-46
2973,654,629,25,766,1122,-356
2974,857,679,178,775,354,421
2975,1018,936,82,-263,-1387,1124
2976,816,801,15,-951,-1589,638
2977,-425,-77,-348,-346,-319,-27
2978,-1124,-1063,-61,194,367,-173
2979,-115,-1361,1246,-23,166,-189
2980,862,-583,1445,-101,-369,268
2981,471,522,-51,212,-945,1157
2982,-173,587,-760,420,-656,1076
2983,-301,234,-535,639,149,490
2984,-317,666,-983,887,36,851
2985,-128,607,-735,398,-388,786
2986,297,-566,863,-631,-168,-463
2987,505,-1024,1529,-718,284,-1002
2988,185,-459,644,247,640,-393
2989,-537,-194,-343,640,365,275
2990,-702,-280,-422,27,-183,210
2991,-213,-194,-19,-355,206,-561
2992,-177,-218,41,-207,388,-595
2993,-261,-622,361,-88,-212,124
2994,-58,-725,667,387,356,31
2995,-223,-174,-49,969,1333,-364
2996,-129,-17,-112,495,883,-388
2997,407,-445,852,-263,221,-484
2998,231,-197,428,-85,106,-191
2999,-146,717,-863,401,198,203
3000,59,1001,-942,807,756,51
3001,197,303,-106,1069,992,77
3002,235,-265,500,628,496,132
3003,309,197,112,260,324,-64
3004,81,743,-662,683,412,271
3005,55,308,-253,601,153,448
3006,36,-437,473,-301,-76,-225
3007,-899,-799,-100,-635,24,-659
3008,-1317,-948,-369,-532,196,-728
3009,-191,-860,669,-874,164,-1038
3010,395,-432,827,-930,0,-930
3011,87,103,-16,-276,-216,-60
3012,401,320,81,17,-654,671
3013,579,-48,627,-366,-896,530
3014,118,-632,750,-701,-468,-233
3015,-105,-657,552,-667,1,-668
3016,-324,60,-384,-233,-88,-145
3017,-293,615,-908,168,-320,488
3018,388,378,10,-101,8,-109
3019,320,-10,330,-436,855,-1291
3020,-425,-45,-380,-155,1108,-1263
3021,-18,86,-104,161,436,-275
3022,844,145,699,223,124,99
3023,775,27,748,204,448,-244
3024,857,329,528,102,615,-513
3025,1404,977,427,315,702,-387
3026,1091,712,379,609,620,-11
3027,439,243,196,323,180,143
3028,546,628,-82,-21,-144,123
3029,709,528,181,-302,-701,399
3030,591,6,585,-851,-1500,649
3031,500,177,323,-720,-1222,502
3032,-77,45,-122,59,-242,301
3033,-713,-267,-446,221,-1,222
3034,-234,361,-595,189,-64,253
3035,459,831,-372,402,128,274
3036,53,511,-458,124,173,-49
3037,-601,139,-740,-138,250,-388
3038,-592,-313,-279,93,212,-119
3039,-79,-429,350,-118,-621,503
3040,756,344,412,-466,-1352,886
3041,877,889,-12,76,-836,912
3042,-431,307,-738,513,-69,582
3043,-1165,-528,-637,-190,-259,69
3044,133,-501,634,-763,-770,7
3045,1561,169,1392,-341,-638,297
3046,1471,269,1202,-127,-129,2
3047,512,-427,939,-445,242,-687
3048,-403,-982,579,-325,551,-876
3049,-911,-1073,162,-20,707,-727
3050,-1002,-719,-283,-85,568,-653
3051,-928,115,-1043,-32,373,-405
3052,-823,575,-1398,281,264,17
3053,-632,279,-911,376,382,-6
3054,-153,124,-277,114,406,-292
3055,430,186,244,-89,-197,108
3056,683,103,580,195,-431,626
3057,914,358,556,605,288,317
3058,1033,901,132,731,578,153
3059,246,994,-748,852,257,595
3060,-666,318,-984,734,91,643
3061,-538,-638,100,60,-274,334
3062,-156,-772,616,-345,-464,119
3063,-368,-334,-34,-225,67,-292
3064,-744,-565,-179,-415,222,-637
3065,-741,-704,-37,-635,-317,-318
3066,-208,292,-500,76,-170,246
3067,401,1139,-738,997,671,326
3068,271,733,-462,731,693,38
3069,-513,-196,-317,-82,173,-255
3070,-950,-676,-274,-152,365,-517
3071,-686,-511,-175,-43,430,-473
3072,-80,-53,-27,-270,-96,-174
3073,596,327,269,-186,66,-252
3074,673,232,441,8,325,-317
3075,-51,-536,485,-60,-314,254
3076,-362,-1080,718,109,-669,778
3077,-69,-747,678,222,-549,771
3078,-389,-560,171,-244,-453,209
3079,-1063,-764,-299,-283,500,-783
3080,-1066,-461,-605,602,1644,-1042
3081,-574,-206,-368,925,1256,-331
3082,21,-324,345,150,-4,154
3083,242,114,128,-362,-677,315
3084,-341,665,-1006,69,-388,457
3085,-687,486,-1173,790,392,398
3086,-247,-79,-168,758,528,230
3087,-131,-651,520,-16,-23,7
3088,-237,-865,628,-126,-185,59
3089,-139,-672,533,488,-9,497
3090,-463,-485,22,730,159,571
3091,-580,-174,-406,828,562,266
3092,-111,292,-403,850,746,104
3093,24,493,-469,466,446,20
3094,62,344,-282,293,310,-17
3095,184,168,16,244,128,116
3096,201,402,-201,-227,-650,423
3097,669,870,-201,-389,-1003,614
3098,882,886,-4,91,-300,391
